ligne,date,parent,entreprise,source,dest,secteur,sous_secteur,activite,capex,emplois,type
1,Aug 2008,Iran Khodro Indus…,Iran Khodro Indus…,Iran,Algeria,Automotive OEM,Automobiles,Manufacturing,* $88.80m,* 864,New
2,Aug 2008,Jelmoli Holding AG,La Société des ce…,Switzerland,Algeria,Real estate,Commercial & institu…,Construction,* $864.90m,* 875,New
3,Aug 2008,Jelmoli Holding AG,La Société des ce…,Switzerland,Algeria,Real estate,Commercial & institu…,Construction,* $864.90m,* 875,New
4,Aug 2008,Jelmoli Holding AG,La Société des ce…,Switzerland,Algeria,Real estate,Commercial & institu…,Construction,$79.01m,"1,000",New
5,Aug 2008,Jelmoli Holding AG,La Société des ce…,Switzerland,Algeria,Real estate,Commercial & institu…,Construction,* $864.90m,* 875,New
6,Aug 2008,Jelmoli Holding AG,La Société des ce…,Switzerland,Algeria,Real estate,Commercial & institu…,Construction,* $864.90m,* 875,New
7,Aug 2008,LG Corp,LG Electronics,South Korea,Algeria,Consumer electronics,Other (Consumer ele…,"Sales, Marketing & S…",* $3.90m,* 20,New
8,Aug 2008,Saipa,Saipa,Iran,Algeria,Automotive OEM,Automobiles,"Sales, Marketing & S…",* $10.10m,* 38,New
9,Jul 2008,Quick,Quick,Belgium,Algeria,Food and Beverages,Food services,Retail,* $16.60m,* 177,New
10,Jul 2008,Quiles,Quiles,Spain,Algeria,Building materials,Building material & g…,"Logistics, Distributio…",* $12.70m,* 31,New
11,Jul 2008,Recylex,Recylex,France,Algeria,Electronic components,Batteries,Recycling,* $28.00m,* 46,New
12,Jul 2008,Sener,Sener,Spain,Algeria,Business services,Heavy & civil engine…,Business Services,* $6.80m,* 15,New
13,Jul 2008,Vocalcom,Vocalcom Tunisia,France,Algeria,Software & IT services,"Software publishers,…","Sales, Marketing & S…",* $5.80m,* 16,New
14,Jun 2008,Deutsche Bank,Deutsche Bank,Germany,Algeria,Financial services,Retail banking,Business Services,* $11.00m,* 18,New
15,Jun 2008,E.On,E.ON Ruhrgas,Germany,Algeria,"Coal, oil & gas","Natural, liquefied an…","Sales, Marketing & S…",* $22.20m,* 54,New
